unique_word_id,word,frequency,posterior_probability
186,ago,9,0.0007715387912558937
187,faculty,9,0.0007715387912558937
188,pcos,9,0.0007715387912558937
189,20,8,0.0006858122588941278
190,small,8,0.0006858122588941278
191,using,8,0.0006858122588941278
192,species,8,0.0006858122588941278
193,human,8,0.0006858122588941278
194,way,8,0.0006858122588941278
195,living,8,0.0006858122588941278
196,much,8,0.0006858122588941278
197,rainfall,8,0.0006858122588941278
198,rather,8,0.0006858122588941278
199,factors,8,0.0006858122588941278
200,pancreatic,8,0.0006858122588941278
201,medicine,8,0.0006858122588941278
202,nearly,8,0.0006858122588941278
203,works,8,0.0006858122588941278
204,move,8,0.0006858122588941278
205,previous,8,0.0006858122588941278
206,major,8,0.0006858122588941278
207,better,8,0.0006858122588941278
208,features,8,0.0006858122588941278
209,making,8,0.0006858122588941278
210,studies,8,0.0006858122588941278
211,levels,8,0.0006858122588941278
212,doctors,8,0.0006858122588941278
213,make,8,0.0006858122588941278
214,metabolic,8,0.0006858122588941278
215,led,7,0.0006000857265323618
216,without,7,0.0006000857265323618
217,income,7,0.0006000857265323618
218,hazard,7,0.0006000857265323618
219,important,7,0.0006000857265323618
220,decades,7,0.0006000857265323618
221,instead,7,0.0006000857265323618
222,linked,7,0.0006000857265323618
223,few,7,0.0006000857265323618
224,gene,7,0.0006000857265323618
225,individual,7,0.0006000857265323618
226,process,7,0.0006000857265323618
227,spread,7,0.0006000857265323618
228,protein,7,0.0006000857265323618
229,particularly,7,0.0006000857265323618
230,very,7,0.0006000857265323618
231,several,7,0.0006000857265323618
232,groups,7,0.0006000857265323618
233,another,7,0.0006000857265323618
234,suggested,7,0.0006000857265323618
235,group,7,0.0006000857265323618
236,real,7,0.0006000857265323618
237,own,7,0.0006000857265323618
238,tier,7,0.0006000857265323618
239,responses,7,0.0006000857265323618
240,being,7,0.0006000857265323618
241,thought,7,0.0006000857265323618
242,nature,7,0.0006000857265323618
243,during,7,0.0006000857265323618
244,regions,7,0.0006000857265323618
245,level,7,0.0006000857265323618
246,along,7,0.0006000857265323618
247,patient,7,0.0006000857265323618
248,earth,7,0.0006000857265323618
249,systems,7,0.0006000857265323618
250,made,7,0.0006000857265323618
251,leisure,7,0.0006000857265323618
252,she,7,0.0006000857265323618
253,future,7,0.0006000857265323618
254,giardini,7,0.0006000857265323618
255,000,7,0.0006000857265323618
256,help,7,0.0006000857265323618
257,tree,7,0.0006000857265323618
258,evolutionary,7,0.0006000857265323618
259,modern,7,0.0006000857265323618
260,india,7,0.0006000857265323618
261,learning,7,0.0006000857265323618
262,teaching,7,0.0006000857265323618
263,100,6,0.0005143591941705958
264,after,6,0.0005143591941705958
265,extreme,6,0.0005143591941705958
266,evolution,6,0.0005143591941705958
267,single,6,0.0005143591941705958
268,light,6,0.0005143591941705958
269,air,6,0.0005143591941705958
270,affect,6,0.0005143591941705958
271,day,6,0.0005143591941705958
272,thehindu,6,0.0005143591941705958
273,flood,6,0.0005143591941705958
274,risk,6,0.0005143591941705958
275,term,6,0.0005143591941705958
276,national,6,0.0005143591941705958
277,zones,6,0.0005143591941705958
278,areas,6,0.0005143591941705958
279,digital,6,0.0005143591941705958
280,treated,6,0.0005143591941705958
281,then,6,0.0005143591941705958
282,year,6,0.0005143591941705958
283,three,6,0.0005143591941705958
284,shows,6,0.0005143591941705958
285,challenges,6,0.0005143591941705958
286,effects,6,0.0005143591941705958
287,something,6,0.0005143591941705958
288,leading,6,0.0005143591941705958
289,tumours,6,0.0005143591941705958
290,usually,6,0.0005143591941705958
291,already,6,0.0005143591941705958
292,target,6,0.0005143591941705958
293,further,6,0.0005143591941705958
294,still,6,0.0005143591941705958
295,strong,6,0.0005143591941705958
296,professor,6,0.0005143591941705958
297,do,6,0.0005143591941705958
298,paid,6,0.0005143591941705958
299,same,6,0.0005143591941705958
300,experience,6,0.0005143591941705958
301,quality,6,0.0005143591941705958
302,daily,6,0.0005143591941705958
303,clear,6,0.0005143591941705958
304,talk,6,0.0005143591941705958
305,understand,6,0.0005143591941705958
306,added,6,0.0005143591941705958
307,understanding,6,0.0005143591941705958
308,practice,6,0.0005143591941705958
309,suggesting,6,0.0005143591941705958
310,outcomes,6,0.0005143591941705958
311,reports,6,0.0005143591941705958
312,salvo,6,0.0005143591941705958
313,women,6,0.0005143591941705958
314,part,6,0.0005143591941705958
315,urban,6,0.0005143591941705958
316,example,6,0.0005143591941705958
317,implementation,6,0.0005143591941705958
318,development,6,0.0005143591941705958
319,car,6,0.0005143591941705958
320,earthquakes,6,0.0005143591941705958
321,response,6,0.0005143591941705958
322,tumour,6,0.0005143591941705958
323,remain,6,0.0005143591941705958
324,serpents,6,0.0005143591941705958
325,lizard,6,0.0005143591941705958
326,pyron,6,0.0005143591941705958
327,student,6,0.0005143591941705958
328,lizards,6,0.0005143591941705958
329,syndrome,6,0.0005143591941705958
330,14,5,0.0004286326618088298
331,observed,5,0.0004286326618088298
332,tool,5,0.0004286326618088298
333,seen,5,0.0004286326618088298
334,naturally,5,0.0004286326618088298
335,model,5,0.0004286326618088298
336,days,5,0.0004286326618088298
337,why,5,0.0004286326618088298
338,seem,5,0.0004286326618088298
339,due,5,0.0004286326618088298
340,scattering,5,0.0004286326618088298
341,larger,5,0.0004286326618088298
342,trigger,5,0.0004286326618088298
343,current,5,0.0004286326618088298
344,information,5,0.0004286326618088298
345,use,5,0.0004286326618088298
346,each,5,0.0004286326618088298
347,authors,5,0.0004286326618088298
348,options,5,0.0004286326618088298
349,side,5,0.0004286326618088298
350,surface,5,0.0004286326618088298
351,despite,5,0.0004286326618088298
352,medicines,5,0.0004286326618088298
353,enough,5,0.0004286326618088298
354,american,5,0.0004286326618088298
355,any,5,0.0004286326618088298
356,fda,5,0.0004286326618088298
357,review,5,0.0004286326618088298
358,cure,5,0.0004286326618088298
359,tools,5,0.0004286326618088298
360,google,5,0.0004286326618088298
361,plus,5,0.0004286326618088298
362,tiers,5,0.0004286326618088298
363,analysis,5,0.0004286326618088298
364,materials,5,0.0004286326618088298
365,don,5,0.0004286326618088298
366,too,5,0.0004286326618088298
367,keep,5,0.0004286326618088298
368,write,5,0.0004286326618088298
369,hierarchy,5,0.0004286326618088298
370,described,5,0.0004286326618088298
371,down,5,0.0004286326618088298
372,exactly,5,0.0004286326618088298
373,show,5,0.0004286326618088298
374,lab,5,0.0004286326618088298
375,know,5,0.0004286326618088298
376,inner,5,0.0004286326618088298
377,open,5,0.0004286326618088298
378,might,5,0.0004286326618088298
379,training,5,0.0004286326618088298
380,big,5,0.0004286326618088298
381,solar,5,0.0004286326618088298
382,non,5,0.0004286326618088298
383,follow,5,0.0004286326618088298
384,promote,5,0.0004286326618088298
385,inactivity,5,0.0004286326618088298
386,ways,5,0.0004286326618088298
387,country,5,0.0004286326618088298
388,emerged,5,0.0004286326618088298
389,public,5,0.0004286326618088298
390,lmics,5,0.0004286326618088298
391,key,5,0.0004286326618088298
392,sectors,5,0.0004286326618088298
393,capacity,5,0.0004286326618088298
394,associated,5,0.0004286326618088298
395,mielke,5,0.0004286326618088298
396,infrastructure,5,0.0004286326618088298
397,healthcare,5,0.0004286326618088298
398,tunnel,5,0.0004286326618088298
399,fault,5,0.0004286326618088298
400,dkk1,5,0.0004286326618088298
401,makes,5,0.0004286326618088298
402,icis,5,0.0004286326618088298
403,raut,5,0.0004286326618088298
404,increased,5,0.0004286326618088298
405,biologist,5,0.0004286326618088298
406,caldwell,5,0.0004286326618088298
407,shape,5,0.0004286326618088298
408,reducing,5,0.0004286326618088298
409,seats,5,0.0004286326618088298
410,name,5,0.0004286326618088298
411,reproductive,5,0.0004286326618088298
412,10,4,0.0003429061294470639
413,2021,4,0.0003429061294470639
414,hundreds,4,0.0003429061294470639
415,deep,4,0.0003429061294470639
416,sea,4,0.0003429061294470639
417,animals,4,0.0003429061294470639
418,away,4,0.0003429061294470639
419,ones,4,0.0003429061294470639
420,powerful,4,0.0003429061294470639
421,complex,4,0.0003429061294470639
422,patterns,4,0.0003429061294470639
423,sky,4,0.0003429061294470639
424,longer,4,0.0003429061294470639
425,result,4,0.0003429061294470639
